"源文件","行","组件/函数","来源","文字或字面量","候选系统词","证据边界"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1868","TableActionSheet","jsx-text","联系有权限同事开台","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1873","TableActionSheet","jsx-expression-literal","closing","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1873","TableActionSheet","jsx-expression-literal","结台待完成，请先处理下方提示","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1873","TableActionSheet","jsx-expression-literal","本桌服务进行中","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1874","TableActionSheet","jsx-text","顾客购物车已锁定：","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1874","TableActionSheet","jsx-text","顾客仍可查看，服务人员核对完成后请恢复修改。","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1875","TableActionSheet","jsx-text","暂不能结台：","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1876","TableActionSheet","jsx-expression-literal","table.close","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1876","TableActionSheet","jsx-expression-literal","table.turnover_unsettled","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1877","TableActionSheet","attribute:aria-label","顾客离店翻台处理","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1879","TableActionSheet","jsx-text","顾客已离店？财务待跟进不阻断翻台","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1880","TableActionSheet","jsx-text","释放本桌并取消未履约部分；付款、退款和对账仍由收银继续处理。","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1884","TableActionSheet","jsx-text","查看桌账/收款","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1887","TableActionSheet","jsx-expression-literal","正在处理…","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1887","TableActionSheet","jsx-expression-literal","再次确认，立即翻台","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1887","TableActionSheet","jsx-expression-literal","顾客离店，立即翻台","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1890","TableActionSheet","jsx-text","暂不翻台","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1893","TableActionSheet","attribute:aria-label","本桌常用操作","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1895","TableActionSheet","jsx-text","本桌收款","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1897","TableActionSheet","jsx-expression-literal","order.create","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1898","TableActionSheet","jsx-text","协助点单","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1900","TableActionSheet","jsx-expression-literal","observation.record","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1901","TableActionSheet","jsx-text","记录桌台情况","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1904","TableActionSheet","jsx-expression-literal","guest.cart.freeze","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1905","TableActionSheet","jsx-text","恢复顾客修改","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1909","TableActionSheet","jsx-text","更多操作","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1909","TableActionSheet","jsx-text","赠送、推荐、转桌与结台","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1910","TableActionSheet","attribute:aria-label","更多桌台操作","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1911","TableActionSheet","jsx-expression-literal","recommendation.staff.modify","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1912","TableActionSheet","jsx-text","查看/调整推荐","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1914","TableActionSheet","jsx-expression-literal","order.create","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1914","TableActionSheet","jsx-expression-literal","order.gift","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1915","TableActionSheet","jsx-text","赠送商品","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1917","TableActionSheet","jsx-expression-literal","table.transfer","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1918","TableActionSheet","jsx-text","转桌","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1919","TableActionSheet","jsx-text","转桌说明","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1920","TableActionSheet","jsx-expression-literal","table.participation.manage","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1921","TableActionSheet","jsx-text","人员拆并桌","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1923","TableActionSheet","jsx-expression-literal","guest.cart.freeze","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1924","TableActionSheet","jsx-text","锁定顾客购物车","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1927","TableActionSheet","jsx-expression-literal","table.close","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
"src/normalized-ui/staff-actions/StaffActionsPanel.tsx","1927","TableActionSheet","jsx-expression-literal","table.turnover_unsettled","","完整候选索引；表达式内字面量可能是接口参数，是否实际展示以文案决策表与浏览器证据为准"
